s:0 tel:11.000470
step    1/18865 | train loss 11.001148 | norm 13.0311 | lr 8.57e-07 | (91992.88 ms | 5699 tok/s)
step  214/18865 | train loss 6.361983 | norm 1.0954 | lr 1.83e-04 | (3028.79 ms | 173101 tok/s)
step  215/18865 | train loss 6.408686 | norm 0.9363 | lr 1.84e-04 | (3029.68 ms | 173051 tok/s)
step  216/18865 | train loss 6.405529 | norm 1.2357 | lr 1.85e-04 | (3032.79 ms | 172873 tok/s)
step  217/18865 | train loss 6.334822 | norm 1.6904 | lr 1.86e-04 | (3036.73 ms | 172649 tok/s)
step  218/18865 | train loss 6.313469 | norm 1.1901 | lr 1.87e-04 | (3029.67 ms | 173051 tok/s)
step  219/18865 | train loss 6.324740 | norm 1.1017 | lr 1.88e-04 | (3034.95 ms | 172750 tok/s)
step  220/18865 | train loss 6.307552 | norm 1.5680 | lr 1.89e-04 | (3030.64 ms | 172996 tok/s)
step  221/18865 | train loss 6.325539 | norm 1.2184 | lr 1.89e-04 | (3030.05 ms | 173029 tok/s)
step  222/18865 | train loss 6.323985 | norm 2.0711 | lr 1.90e-04 | (3032.17 ms | 172909 tok/s)
step  223/18865 | train loss 6.390592 | norm 0.8736 | lr 1.91e-04 | (3031.06 ms | 172972 tok/s)
step  224/18865 | train loss 6.336637 | norm 1.7176 | lr 1.92e-04 | (3035.58 ms | 172714 tok/s)
step  225/18865 | train loss 6.328747 | norm 1.7095 | lr 1.93e-04 | (3037.04 ms | 172631 tok/s)
step  226/18865 | train loss 6.324010 | norm 0.8670 | lr 1.94e-04 | (3037.23 ms | 172620 tok/s)
step  227/18865 | train loss 6.266934 | norm 1.5079 | lr 1.95e-04 | (3036.15 ms | 172682 tok/s)
step  228/18865 | train loss 6.350662 | norm 1.6009 | lr 1.95e-04 | (3028.90 ms | 173095 tok/s)
step  229/18865 | train loss 6.368070 | norm 1.5445 | lr 1.96e-04 | (3036.64 ms | 172654 tok/s)
step  230/18865 | train loss 6.406247 | norm 1.5062 | lr 1.97e-04 | (3040.08 ms | 172459 tok/s)
step  231/18865 | train loss 6.267768 | norm 1.0495 | lr 1.98e-04 | (3033.25 ms | 172847 tok/s)
step  232/18865 | train loss 6.293354 | norm 1.4497 | lr 1.99e-04 | (3037.21 ms | 172621 tok/s)
step  233/18865 | train loss 6.341652 | norm 1.4746 | lr 2.00e-04 | (3035.58 ms | 172714 tok/s)
step  234/18865 | train loss 6.247940 | norm 1.5638 | lr 2.01e-04 | (3035.63 ms | 172711 tok/s)
step  235/18865 | train loss 6.289620 | norm 0.9799 | lr 2.01e-04 | (3034.08 ms | 172800 tok/s)
step  236/18865 | train loss 6.354247 | norm 1.2818 | lr 2.02e-04 | (3033.19 ms | 172851 tok/s)
step  237/18865 | train loss 6.272857 | norm 1.5030 | lr 2.03e-04 | (3036.67 ms | 172652 tok/s)
step  238/18865 | train loss 6.355617 | norm 1.4411 | lr 2.04e-04 | (3044.96 ms | 172182 tok/s)
step  239/18865 | train loss 6.317167 | norm 1.0476 | lr 2.05e-04 | (3042.15 ms | 172341 tok/s)
step  240/18865 | train loss 6.234374 | norm 1.5446 | lr 2.06e-04 | (3037.46 ms | 172607 tok/s)
step  241/18865 | train loss 6.320217 | norm 1.5517 | lr 2.07e-04 | (3031.61 ms | 172940 tok/s)
step  242/18865 | train loss 6.401105 | norm 1.4404 | lr 2.07e-04 | (3040.21 ms | 172451 tok/s)
step  243/18865 | train loss 6.286637 | norm 1.4326 | lr 2.08e-04 | (3038.05 ms | 172574 tok/s)
step  244/18865 | train loss 6.251430 | norm 1.5919 | lr 2.09e-04 | (3039.25 ms | 172506 tok/s)
